Local time,Open,High,Low,Close,Volume
09.01.2020 09:00:00.000 GMT+0100,1.61657,1.61991,1.61621,1.61980,9444.5898
09.01.2020 10:00:00.000 GMT+0100,1.61977,1.62054,1.61830,1.61842,11072.3799
09.01.2020 11:00:00.000 GMT+0100,1.61842,1.61931,1.61777,1.61877,7983.29
09.01.2020 12:00:00.000 GMT+0100,1.61877,1.61932,1.61827,1.61909,6025.27
09.01.2020 13:00:00.000 GMT+0100,1.61909,1.62013,1.61832,1.61973,8850.6602
09.01.2020 14:00:00.000 GMT+0100,1.61969,1.61988,1.61834,1.61908,8681.3896
09.01.2020 15:00:00.000 GMT+0100,1.61908,1.62017,1.61842,1.61880,8895.6602
09.01.2020 16:00:00.000 GMT+0100,1.61880,1.62081,1.61854,1.61981,10583.8701
09.01.2020 17:00:00.000 GMT+0100,1.61981,1.62003,1.61897,1.61983,8256.9102
09.01.2020 18:00:00.000 GMT+0100,1.61983,1.62166,1.61960,1.62056,5094.21
09.01.2020 19:00:00.000 GMT+0100,1.62055,1.62088,1.61999,1.62051,5787.2798
09.01.2020 20:00:00.000 GMT+0100,1.62047,1.62143,1.62046,1.62097,2760.8701
09.01.2020 21:00:00.000 GMT+0100,1.62097,1.62097,1.61981,1.62000,3172.4299
09.01.2020 22:00:00.000 GMT+0100,1.61999,1.62003,1.61907,1.61910,1417.29
09.01.2020 23:00:00.000 GMT+0100,1.61891,1.62051,1.61856,1.62046,1566.39
10.01.2020 00:00:00.000 GMT+0100,1.62046,1.62103,1.61980,1.62092,2846.78
10.01.2020 01:00:00.000 GMT+0100,1.62089,1.62119,1.61647,1.61933,8341.0195
10.01.2020 02:00:00.000 GMT+0100,1.61931,1.61990,1.61785,1.61977,5896.6602
10.01.2020 03:00:00.000 GMT+0100,1.61977,1.62017,1.61828,1.61841,3929.3101
10.01.2020 04:00:00.000 GMT+0100,1.61843,1.61904,1.61690,1.61693,2590.1101
10.01.2020 05:00:00.000 GMT+0100,1.61692,1.61693,1.61520,1.61618,3928.1599
10.01.2020 06:00:00.000 GMT+0100,1.61615,1.61658,1.61465,1.61487,3759.1699
10.01.2020 07:00:00.000 GMT+0100,1.61487,1.61499,1.61398,1.61498,3353.3301
10.01.2020 08:00:00.000 GMT+0100,1.61497,1.61616,1.61477,1.61487,6178.4399
10.01.2020 09:00:00.000 GMT+0100,1.61491,1.61557,1.61412,1.61493,9865.6299
10.01.2020 10:00:00.000 GMT+0100,1.61491,1.61510,1.61343,1.61362,7721.9302
10.01.2020 11:00:00.000 GMT+0100,1.61363,1.61427,1.61282,1.61283,6964.3701
10.01.2020 12:00:00.000 GMT+0100,1.61281,1.61281,1.61073,1.61146,6743.2598
10.01.2020 13:00:00.000 GMT+0100,1.61147,1.61365,1.61141,1.61363,5498.3999
10.01.2020 14:00:00.000 GMT+0100,1.61362,1.61391,1.61170,1.61295,14828.3301
10.01.2020 15:00:00.000 GMT+0100,1.61297,1.61330,1.61074,1.61128,11621.4404
10.01.2020 16:00:00.000 GMT+0100,1.61128,1.61225,1.60897,1.60924,35160.0195
10.01.2020 17:00:00.000 GMT+0100,1.60921,1.61248,1.60921,1.61085,36900.9219
10.01.2020 18:00:00.000 GMT+0100,1.61085,1.61208,1.60933,1.61052,6431.1802
10.01.2020 19:00:00.000 GMT+0100,1.61052,1.61077,1.60991,1.61048,3363.8401
10.01.2020 20:00:00.000 GMT+0100,1.61048,1.61054,1.60927,1.60957,3140.8201
10.01.2020 21:00:00.000 GMT+0100,1.60959,1.61054,1.60947,1.61026,3993.8501
10.01.2020 22:00:00.000 GMT+0100,1.61023,1.61208,1.61018,1.61086,2422.6201
12.01.2020 23:00:00.000 GMT+0100,1.61111,1.61210,1.61047,1.61171,962.67
13.01.2020 00:00:00.000 GMT+0100,1.61169,1.61169,1.60958,1.61097,3868.5601
13.01.2020 01:00:00.000 GMT+0100,1.61095,1.61150,1.61023,1.61043,3643.8101
13.01.2020 02:00:00.000 GMT+0100,1.61044,1.61059,1.60834,1.60878,4696.6899
13.01.2020 03:00:00.000 GMT+0100,1.60878,1.60953,1.60862,1.60888,3875.6699
13.01.2020 04:00:00.000 GMT+0100,1.60885,1.60931,1.60808,1.60896,4533.3501
13.01.2020 05:00:00.000 GMT+0100,1.60897,1.60968,1.60852,1.60946,1982.26
13.01.2020 06:00:00.000 GMT+0100,1.60947,1.60968,1.60858,1.60894,3232.1101
13.01.2020 07:00:00.000 GMT+0100,1.60893,1.60920,1.60839,1.60894,3793.6399
13.01.2020 08:00:00.000 GMT+0100,1.60894,1.60961,1.60835,1.60845,7434.4302
13.01.2020 09:00:00.000 GMT+0100,1.60847,1.61062,1.60843,1.61019,9271.3604
13.01.2020 10:00:00.000 GMT+0100,1.61019,1.61087,1.60918,1.60955,9983.3496
13.01.2020 11:00:00.000 GMT+0100,1.60954,1.61212,1.60952,1.61137,6554.5801
13.01.2020 12:00:00.000 GMT+0100,1.61137,1.61189,1.61116,1.61158,6167.1299
13.01.2020 13:00:00.000 GMT+0100,1.61157,1.61221,1.61093,1.61185,6417.3301
13.01.2020 14:00:00.000 GMT+0100,1.61187,1.61221,1.60951,1.60960,8664.96
13.01.2020 15:00:00.000 GMT+0100,1.60960,1.61308,1.60945,1.61223,11472.4902
13.01.2020 16:00:00.000 GMT+0100,1.61222,1.61294,1.61097,1.61241,9858.79
13.01.2020 17:00:00.000 GMT+0100,1.61239,1.61239,1.61086,1.61158,7560.7402
13.01.2020 18:00:00.000 GMT+0100,1.61158,1.61189,1.61117,1.61162,3846.3301
13.01.2020 19:00:00.000 GMT+0100,1.61165,1.61214,1.61131,1.61204,3876.3601
13.01.2020 20:00:00.000 GMT+0100,1.61203,1.61297,1.61203,1.61273,3922.3101
13.01.2020 21:00:00.000 GMT+0100,1.61272,1.61303,1.61246,1.61279,2981.1499
13.01.2020 22:00:00.000 GMT+0100,1.61281,1.61338,1.61255,1.61256,1700.0699
13.01.2020 23:00:00.000 GMT+0100,1.61255,1.61342,1.61210,1.61328,2539.1499
14.01.2020 00:00:00.000 GMT+0100,1.61329,1.61431,1.61322,1.61420,2570.28
14.01.2020 01:00:00.000 GMT+0100,1.61419,1.61429,1.61231,1.61306,5582.1699
14.01.2020 02:00:00.000 GMT+0100,1.61299,1.61688,1.61286,1.61646,8773.1504
14.01.2020 03:00:00.000 GMT+0100,1.61647,1.61685,1.61454,1.61483,5805.8901
14.01.2020 04:00:00.000 GMT+0100,1.61483,1.61545,1.61380,1.61399,4062.8501
14.01.2020 05:00:00.000 GMT+0100,1.61397,1.61430,1.61291,1.61367,3236.51
14.01.2020 06:00:00.000 GMT+0100,1.61368,1.61511,1.61357,1.61480,3662.05
14.01.2020 07:00:00.000 GMT+0100,1.61479,1.61492,1.61340,1.61392,5218.6299
14.01.2020 08:00:00.000 GMT+0100,1.61391,1.61508,1.61314,1.61344,7564.6099
14.01.2020 09:00:00.000 GMT+0100,1.61346,1.61595,1.61261,1.61534,10405.8203
14.01.2020 10:00:00.000 GMT+0100,1.61534,1.61536,1.61305,1.61305,7533.9302
14.01.2020 11:00:00.000 GMT+0100,1.61304,1.61483,1.61274,1.61396,6136.2002
14.01.2020 12:00:00.000 GMT+0100,1.61397,1.61445,1.61174,1.61207,7874.2402
14.01.2020 13:00:00.000 GMT+0100,1.61205,1.61294,1.61149,1.61196,7357.25
14.01.2020 14:00:00.000 GMT+0100,1.61194,1.61200,1.60972,1.60974,12708.7002
14.01.2020 15:00:00.000 GMT+0100,1.60974,1.61032,1.60864,1.61028,11208.8604
14.01.2020 16:00:00.000 GMT+0100,1.61028,1.61205,1.61003,1.61175,9859.9297
14.01.2020 17:00:00.000 GMT+0100,1.61176,1.61235,1.61134,1.61189,6362.4399
14.01.2020 18:00:00.000 GMT+0100,1.61189,1.61260,1.61172,1.61207,4068.53
14.01.2020 19:00:00.000 GMT+0100,1.61207,1.61416,1.61172,1.61291,6097.8799
14.01.2020 20:00:00.000 GMT+0100,1.61291,1.61369,1.61180,1.61190,4458.1001
14.01.2020 21:00:00.000 GMT+0100,1.61193,1.61212,1.61160,1.61177,3388.3
14.01.2020 22:00:00.000 GMT+0100,1.61179,1.61231,1.61104,1.61204,1803.89
14.01.2020 23:00:00.000 GMT+0100,1.61203,1.61257,1.61128,1.61243,994.95
15.01.2020 00:00:00.000 GMT+0100,1.61244,1.61430,1.61215,1.61380,2165.51
15.01.2020 01:00:00.000 GMT+0100,1.61383,1.61459,1.61312,1.61391,4754.8101
15.01.2020 02:00:00.000 GMT+0100,1.61391,1.61432,1.61245,1.61327,5076.6001
