Local time,Open,High,Low,Close,Volume
08.01.2020 22:00:00.000 GMT+0100,1.08125,1.08196,1.08119,1.08142,1896.6899
08.01.2020 23:00:00.000 GMT+0100,1.08132,1.08178,1.08091,1.08149,1682.47
09.01.2020 00:00:00.000 GMT+0100,1.08143,1.08173,1.08131,1.08160,768.19
09.01.2020 01:00:00.000 GMT+0100,1.08159,1.08233,1.08136,1.08225,3308.47
09.01.2020 02:00:00.000 GMT+0100,1.08224,1.08287,1.08206,1.08277,3269.8
09.01.2020 03:00:00.000 GMT+0100,1.08280,1.08293,1.08258,1.08267,1948.5699
09.01.2020 04:00:00.000 GMT+0100,1.08267,1.08295,1.08257,1.08289,2375.52
09.01.2020 05:00:00.000 GMT+0100,1.08288,1.08294,1.08241,1.08269,1894.55
09.01.2020 06:00:00.000 GMT+0100,1.08269,1.08287,1.08265,1.08277,2268.03
09.01.2020 07:00:00.000 GMT+0100,1.08277,1.08327,1.08254,1.08267,3708.49
09.01.2020 08:00:00.000 GMT+0100,1.08267,1.08323,1.08201,1.08316,5584.79
09.01.2020 09:00:00.000 GMT+0100,1.08315,1.08315,1.08188,1.08280,6458.29
09.01.2020 10:00:00.000 GMT+0100,1.08279,1.08317,1.08123,1.08126,7788.8198
09.01.2020 11:00:00.000 GMT+0100,1.08127,1.08221,1.08125,1.08185,4525.9399
09.01.2020 12:00:00.000 GMT+0100,1.08186,1.08223,1.08148,1.08151,4394.4199
09.01.2020 13:00:00.000 GMT+0100,1.08151,1.08207,1.08090,1.08098,6264.3398
09.01.2020 14:00:00.000 GMT+0100,1.08100,1.08122,1.07944,1.08029,7375.4102
09.01.2020 15:00:00.000 GMT+0100,1.08029,1.08067,1.07958,1.08018,5625.2002
09.01.2020 16:00:00.000 GMT+0100,1.08018,1.08034,1.07972,1.08027,6230.0298
09.01.2020 17:00:00.000 GMT+0100,1.08027,1.08032,1.07980,1.07994,4352.6099
09.01.2020 18:00:00.000 GMT+0100,1.07995,1.08019,1.07962,1.08004,3615.6201
09.01.2020 19:00:00.000 GMT+0100,1.08004,1.08026,1.07971,1.08020,4075.8101
09.01.2020 20:00:00.000 GMT+0100,1.08020,1.08095,1.08018,1.08059,2311.6799
09.01.2020 21:00:00.000 GMT+0100,1.08059,1.08129,1.08055,1.08086,2325.98
09.01.2020 22:00:00.000 GMT+0100,1.08086,1.08116,1.08057,1.08057,893.9
09.01.2020 23:00:00.000 GMT+0100,1.08057,1.08079,1.08038,1.08046,983.8
10.01.2020 00:00:00.000 GMT+0100,1.08047,1.08128,1.08047,1.08112,1088.26
10.01.2020 01:00:00.000 GMT+0100,1.08110,1.08131,1.08086,1.08100,2576.8101
10.01.2020 02:00:00.000 GMT+0100,1.08100,1.08119,1.08081,1.08099,1942.9399
10.01.2020 03:00:00.000 GMT+0100,1.08100,1.08120,1.08081,1.08114,1467.15
10.01.2020 04:00:00.000 GMT+0100,1.08115,1.08123,1.08092,1.08107,817.26
10.01.2020 05:00:00.000 GMT+0100,1.08106,1.08110,1.08079,1.08085,1225.2
10.01.2020 06:00:00.000 GMT+0100,1.08085,1.08088,1.08059,1.08072,2223.21
10.01.2020 07:00:00.000 GMT+0100,1.08071,1.08090,1.08064,1.08081,2076.0601
10.01.2020 08:00:00.000 GMT+0100,1.08084,1.08146,1.08052,1.08144,2446.3301
10.01.2020 09:00:00.000 GMT+0100,1.08144,1.08177,1.08093,1.08137,5343.7598
